timestep,decision,prb_decision,policy_decision
49,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
50,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
51,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
52,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
53,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
54,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
55,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
56,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
57,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
58,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
59,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
60,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
61,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
62,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
63,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
64,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
65,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
66,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
67,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
68,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
69,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
70,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
71,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
72,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
73,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
74,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
75,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
76,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
77,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
78,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
79,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
80,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
81,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
82,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
83,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
84,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
85,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
86,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
87,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
88,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
89,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
90,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
91,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
92,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
93,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
94,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
95,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
96,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
97,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
98,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
99,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
100,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
101,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
102,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
103,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
104,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
105,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
106,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
107,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
108,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
109,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
110,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
111,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
112,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
113,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
114,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
115,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
116,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
117,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
118,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
119,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
120,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
121,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
122,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
123,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
124,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
125,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
126,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
127,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
128,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
129,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
130,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
131,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
132,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
133,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
134,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
135,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
136,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
137,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
138,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
139,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
140,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
141,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
142,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
143,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
144,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
145,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
146,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
147,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
148,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
149,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
150,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
151,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
152,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
153,"(24, 21, 5, 2, 0, 0)","[24, 21, 5]","[2, 0, 0]"
154,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
155,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
156,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
157,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
158,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
159,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
160,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
161,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
162,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
163,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
164,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
165,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
166,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
167,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
168,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
169,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
170,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
171,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
172,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
173,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
174,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
175,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
176,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
177,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
178,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
179,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
180,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
181,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
182,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
183,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
184,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
185,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
186,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
187,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
188,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
189,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
190,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
191,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
192,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
193,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
194,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
195,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
196,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
197,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
198,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
199,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
200,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
201,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
202,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
203,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
204,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
205,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
206,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
207,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
208,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
209,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
210,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
211,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
212,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
213,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
214,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
215,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
216,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
217,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
218,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
219,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
220,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
221,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
222,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
223,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
224,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
225,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
226,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
227,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
228,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
229,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
230,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
231,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
232,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
233,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
234,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
235,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
236,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
237,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
238,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
239,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
240,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
241,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
242,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
243,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
244,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
245,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
246,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
247,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
248,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
249,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
250,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
251,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
252,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
253,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
254,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
255,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
256,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
257,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
258,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
259,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
260,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
261,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
262,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
263,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
264,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
265,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
266,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
267,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
268,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
269,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
270,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
271,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
272,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
273,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
274,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
275,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
276,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
277,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
278,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
279,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
280,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
281,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
282,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
283,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
284,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
285,"(18, 9, 23, 1, 2, 0)","[18, 9, 23]","[1, 2, 0]"
286,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
287,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
288,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
289,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
290,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
291,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
292,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
293,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
294,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
295,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
296,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
297,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
298,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
299,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
300,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
301,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
302,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
303,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
304,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
305,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
306,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
307,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
308,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
309,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
310,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
311,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
312,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
313,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
314,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
315,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
316,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
317,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
318,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
319,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
320,"(6, 9, 35, 1, 1, 1)","[6, 9, 35]","[1, 1, 1]"
321,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
322,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
323,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
324,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
