timestep,decision,prb_decision,policy_decision
55,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
56,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
57,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
58,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
59,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
60,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
61,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
62,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
63,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
64,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
65,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
66,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
67,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
68,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
69,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
70,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
71,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
72,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
73,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
74,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
75,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
76,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
77,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
78,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
79,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
80,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
81,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
82,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
83,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
84,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
85,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
86,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
87,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
88,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
89,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
90,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
91,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
92,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
93,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
94,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
95,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
96,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
97,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
98,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
99,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
100,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
101,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
102,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
103,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
104,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
105,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
106,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
107,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
108,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
109,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
110,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
111,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
112,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
113,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
114,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
115,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
116,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
117,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
118,"(18, 9, 23, 2, 0, 2)","[18, 9, 23]","[2, 0, 2]"
119,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
120,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
121,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
122,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
123,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
124,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
125,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
126,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
127,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
128,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
129,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
130,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
131,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
132,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
133,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
134,"(30, 9, 11, 2, 0, 0)","[30, 9, 11]","[2, 0, 0]"
135,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
136,"(12, 15, 23, 1, 1, 0)","[12, 15, 23]","[1, 1, 0]"
137,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
138,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
139,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
140,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
141,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
142,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
143,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
144,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
145,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
146,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
147,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
148,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
149,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
150,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
151,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
152,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
153,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
154,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
155,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
156,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
157,"(18, 9, 23, 1, 1, 0)","[18, 9, 23]","[1, 1, 0]"
158,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
159,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
160,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
161,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
162,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
163,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
164,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
165,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
166,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
167,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
168,"(12, 15, 23, 2, 2, 0)","[12, 15, 23]","[2, 2, 0]"
169,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
170,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
171,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
172,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
173,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
174,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
175,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
176,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
177,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
178,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
179,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
180,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
181,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
182,"(12, 15, 23, 2, 2, 0)","[12, 15, 23]","[2, 2, 0]"
183,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
184,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
185,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
186,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
187,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
188,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
189,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
190,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
191,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
192,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
193,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
194,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
195,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
196,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
197,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
198,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
199,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
200,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
201,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
202,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
203,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
204,"(18, 15, 17, 2, 1, 1)","[18, 15, 17]","[2, 1, 1]"
205,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
206,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
207,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
208,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
209,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
210,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
211,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
212,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
213,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
214,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
215,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
216,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
217,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
218,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
219,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
220,"(18, 9, 23, 2, 0, 0)","[18, 9, 23]","[2, 0, 0]"
221,"(6, 9, 35, 2, 1, 0)","[6, 9, 35]","[2, 1, 0]"
222,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
223,"(18, 9, 23, 1, 2, 0)","[18, 9, 23]","[1, 2, 0]"
224,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
225,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
226,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
227,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
228,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
229,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
230,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
231,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
232,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
233,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
234,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
235,"(30, 9, 11, 1, 2, 0)","[30, 9, 11]","[1, 2, 0]"
236,"(12, 15, 23, 2, 2, 0)","[12, 15, 23]","[2, 2, 0]"
237,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
238,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
239,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
240,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
241,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
242,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
243,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
244,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
245,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
246,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
247,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
248,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
249,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
250,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
251,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
252,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
253,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
254,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
255,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
256,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
257,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
258,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
259,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
260,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
261,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
262,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
263,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
264,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
265,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
266,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
267,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
268,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
269,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
270,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
271,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
272,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
273,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
274,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
275,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
276,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
277,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
278,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
279,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
280,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
281,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
282,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
283,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
284,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
285,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
286,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
287,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
288,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
289,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
290,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
291,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
292,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
293,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
294,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
295,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
296,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
297,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
298,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
299,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
300,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
301,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
302,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
303,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
304,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
305,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
306,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
307,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
308,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
309,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
310,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
311,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
312,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
313,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
314,"(18, 9, 23, 1, 1, 0)","[18, 9, 23]","[1, 1, 0]"
315,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
316,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
317,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
318,"(6, 9, 35, 0, 0, 0)","[6, 9, 35]","[0, 0, 0]"
319,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
320,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
321,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
322,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
323,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
324,"(6, 9, 35, 1, 0, 0)","[6, 9, 35]","[1, 0, 0]"
