timestep,group,group_members,MSEUr,DTUr,sched_members,sched_members_complete,decision,reward
1258,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.721
1258,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.721
1259,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1259,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1260,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.726
1260,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.726
1261,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.724
1261,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.724
1262,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1262,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1263,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1263,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1264,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1264,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1265,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.725
1265,1,[3],"dec(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.725
1266,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.724
1266,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.724
1267,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1267,1,[3],"inc(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1268,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 4, 6], [0, 5]]","[[1, 2, 4, 6], [0, 3, 5]]","dec(G0, Q2, 75)",0.762
1268,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[1, 2, 4, 6], [0, 3, 5]]","dec(G1, Q1, 0)",0.762
1269,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.724
1269,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.724
1270,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1270,1,[3],"inc(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1271,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.726
1271,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.726
1272,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1272,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1273,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1273,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1274,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1274,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1275,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.724
1275,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.724
1276,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1276,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1277,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1277,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1278,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1278,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1279,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1279,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1280,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1280,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1281,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.728
1281,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.728
1282,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.723
1282,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.723
1283,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.721
1283,1,[3],"dec(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.721
1284,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.721
1284,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.721
1285,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1285,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1286,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1286,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1287,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1287,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1288,0,"[0, 1, 2, 3, 4, 5]","dec(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1288,1,[6],"dec(MSEUr, Q2)","dec(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1289,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1289,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1290,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1290,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1291,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1291,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1292,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1292,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1293,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1293,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1294,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1294,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1295,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1295,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1296,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.716
1296,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.716
1297,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1297,1,[6],"const(MSEUr, Q2)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1298,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1298,1,[6],"const(MSEUr, Q3)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1299,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1299,1,[6],"const(MSEUr, Q3)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1300,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1300,1,[6],"const(MSEUr, Q3)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1301,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.716
1301,1,[6],"const(MSEUr, Q3)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.716
1302,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1302,1,[6],"const(MSEUr, Q3)","const(DTUr, Q4)","[[6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1303,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, MAX, 100)",0.935
1304,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, MAX, 100)",0.932
1305,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, MAX, 100)",0.944
1306,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, MAX, 100)",0.937
1307,0,"[0, 1, 2, 3, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G0, Q3, 100)",0.718
1307,1,"[4, 6]","dec(MSEUr, Q2)","const(DTUr, Q4)","[[4, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.718
1308,0,"[0, 1, 2, 3, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 5], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q2, 100)",0.717
1308,1,"[4, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[4, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1309,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.721
1309,1,[4],"dec(MSEUr, Q1)","const(DTUr, Q4)","[[4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G1, Q1, 100)",0.721
1310,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G0, Q3, 100)",0.717
1310,1,"[3, 4]","const(MSEUr, Q1)","inc(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.717
1311,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1311,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1312,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1312,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1313,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1313,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1314,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1314,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1315,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1315,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1316,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.722
1316,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.722
1317,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1317,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1318,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1318,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1319,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.714
1319,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.714
1320,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.715
1320,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.715
1321,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1321,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1322,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1322,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1323,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.717
1323,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.717
1324,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.72
1324,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.72
1325,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.718
1325,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.718
1326,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.719
1326,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.719
1327,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.714
1327,1,"[3, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.714
1328,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G0, Q3, 100)",0.719
1328,1,[3],"inc(MSEUr, Q2)","inc(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","dec(G1, Q1, 100)",0.719
1329,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q3, 100)",0.721
1329,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G1, Q1, 100)",0.721
